4.312535E+1	9.790838E+0	8.650446E+0	5.369660E+0	7.938678E+0	8.441184E+0	1.035893E+1	1.355033E+1	1.056565E+1	7.261781E+0	8.800951E+0	6.422989E+0	6.555942E+0	9.740954E+0	8.126484E+0	8.940756E+0	7.639730E+0	6.661879E+0	1.108391E+1	5.914648E+0	9.564301E+0	6.448795E+0	1.125838E+1	5.702186E+0	6.988429E+0	1.266311E+1	9.230572E+0	6.249019E+0	8.361224E+0	8.469387E+0	9.255571E+0	4.814291E+0	1.180109E+1	9.369218E+0	7.389128E+0	9.583910E+0	1.204272E+1	9.115453E+0	1.104573E+1	8.302099E+0	1.267895E+1	7.845019E+0	1.198230E+1	7.638517E+0	9.155995E+0	4.513097E+0	9.599582E+0	5.376729E+0	5.775343E+0	9.562589E+0	8.708128E+0
4.014421E+1	8.816409E+0	7.791039E+0	1.460483E+1	1.042404E+1	1.457746E+1	1.081045E+1	1.129604E+1	1.012257E+1	1.246293E+1	5.263579E+0	7.594040E+0	1.062242E+1	9.106421E+0	8.977349E+0	7.827928E+0	7.875284E+0	7.950817E+0	9.318458E+0	9.944301E+0	6.500012E+0	8.997725E+0	6.264616E+0	9.882377E+0	1.140485E+1	8.845324E+0	1.257120E+1	6.592114E+0	7.831132E+0	1.040264E+1	1.057358E+1	8.158698E+0	8.318371E+0	1.128449E+1	6.779418E+0	1.202155E+1	1.142995E+1	1.007215E+1	1.280435E+1	1.158759E+1	1.014922E+1	1.144800E+1	9.551920E+0	7.636955E+0	9.851240E+0	7.083238E+0	1.530597E+1	8.490306E+0	1.061357E+1	1.446038E+1	1.078378E+1
3.963576E+1	1.303887E+1	7.832917E+0	1.239007E+1	9.027729E+0	1.160046E+1	8.670823E+0	1.021560E+1	1.447160E+1	8.864958E+0	7.731158E+0	6.553883E+0	9.367858E+0	7.964228E+0	9.037865E+0	1.586489E+1	1.009489E+1	1.196470E+1	1.102293E+1	1.383686E+1	8.890859E+0	7.393465E+0	8.062299E+0	1.446643E+1	1.116156E+1	9.212650E+0	9.745166E+0	8.705055E+0	7.834719E+0	1.168231E+1	6.926660E+0	8.681194E+0	9.992184E+0	1.006588E+1	7.172172E+0	1.655344E+1	8.243357E+0	1.240064E+1	1.385468E+1	6.039585E+0	7.286871E+0	1.554007E+1	9.390991E+0	7.875115E+0	5.770932E+0	7.884564E+0	1.581816E+1	9.394033E+0	1.309846E+1	1.077966E+1	6.726515E+0
4.534193E+1	1.126004E+1	8.694433E+0	6.295606E+0	7.904866E+0	1.459829E+1	8.950731E+0	1.219276E+1	1.179919E+1	1.362057E+1	8.387890E+0	1.145383E+1	1.092436E+1	9.541694E+0	8.267651E+0	1.339928E+1	3.738188E+0	9.834601E+0	1.102132E+1	1.023676E+1	9.987731E+0	9.237931E+0	8.817618E+0	1.012960E+1	9.058726E+0	1.075852E+1	9.557080E+0	9.593342E+0	9.028149E+0	5.428043E+0	7.774431E+0	9.858099E+0	1.334486E+1	1.012794E+1	9.061005E+0	1.496630E+1	1.014063E+1	9.785414E+0	8.504404E+0	6.226327E+0	1.076065E+1	8.553976E+0	1.418946E+1	1.104502E+1	8.648353E+0	9.957721E+0	1.260884E+1	9.585647E+0	1.006032E+1	7.072277E+0	8.643166E+0
3.972501E+1	5.431734E+0	8.964987E+0	1.002738E+1	1.048982E+1	1.233781E+1	7.723948E+0	8.626449E+0	9.823132E+0	1.490094E+1	1.006548E+1	9.097290E+0	1.096980E+1	1.369344E+1	8.628993E+0	6.086087E+0	8.125168E+0	1.238565E+1	1.068205E+1	1.154165E+1	1.038042E+1	1.449375E+1	8.646438E+0	1.037621E+1	1.040864E+1	1.194864E+1	1.399187E+1	9.328153E+0	7.698036E+0	1.015246E+1	9.729647E+0	1.001089E+1	9.585422E+0	1.502305E+1	6.928107E+0	1.090254E+1	1.006943E+1	1.086152E+1	9.863209E+0	9.311887E+0	1.215551E+1	1.343228E+1	1.174689E+1	1.255649E+1	7.095973E+0	1.092207E+1	1.345474E+1	1.137856E+1	5.960501E+0	1.340459E+1	8.176286E+0
4.197071E+1	1.005945E+1	1.484847E+1	5.250536E+0	1.280327E+1	8.650950E+0	8.433880E+0	9.251707E+0	1.046237E+1	1.268127E+1	7.617713E+0	1.488024E+1	6.917824E+0	1.245731E+1	9.073139E+0	1.186285E+1	8.450233E+0	1.219187E+1	1.250262E+1	8.512779E+0	1.219678E+1	1.410273E+1	1.175889E+1	6.594225E+0	1.142021E+1	9.672227E+0	1.223293E+1	9.112891E+0	7.917294E+0	1.382722E+1	7.601769E+0	8.122185E+0	8.502134E+0	1.103272E+1	7.108264E+0	5.169660E+0	1.123271E+1	8.230759E+0	1.188920E+1	1.039729E+1	7.288761E+0	8.651204E+0	5.063852E+0	1.009797E+1	6.371778E+0	1.134934E+1	1.102490E+1	1.150038E+1	6.695262E+0	1.297054E+1	8.029761E+0
4.500582E+1	9.863024E+0	1.223315E+1	1.175860E+1	6.603952E+0	1.099178E+1	9.604271E+0	5.010640E+0	9.301710E+0	1.162010E+1	7.654309E+0	1.587302E+1	1.241425E+1	9.050571E+0	1.020291E+1	1.066250E+1	1.151480E+1	8.658887E+0	1.386886E+1	9.647119E+0	1.516510E+1	1.009694E+1	1.054818E+1	9.741037E+0	9.025535E+0	9.295152E+0	9.047654E+0	7.762412E+0	1.019607E+1	9.344188E+0	8.268455E+0	8.774641E+0	6.317387E+0	1.147217E+1	1.022221E+1	1.608390E+1	7.505834E+0	7.215463E+0	8.755754E+0	9.449706E+0	5.016143E+0	1.095915E+1	8.599169E+0	8.736264E+0	1.064098E+1	1.414787E+1	1.266078E+1	8.434553E+0	9.749339E+0	7.680447E+0	6.960731E+0
3.872828E+1	8.999394E+0	8.395504E+0	7.294736E+0	1.072895E+1	1.067440E+1	7.271555E+0	1.124043E+1	5.171075E+0	8.014519E+0	6.151352E+0	7.372067E+0	8.825074E+0	9.257793E+0	8.348951E+0	8.792649E+0	6.487381E+0	7.502161E+0	9.652046E+0	1.458575E+1	9.659408E+0	1.048618E+1	1.141181E+1	9.060254E+0	6.935560E+0	9.154477E+0	1.110845E+1	8.766695E+0	7.237115E+0	9.567124E+0	9.113061E+0	1.019524E+1	9.684526E+0	1.133606E+1	7.399093E+0	1.646674E+1	6.702849E+0	8.480195E+0	6.366623E+0	1.390142E+1	8.913920E+0	1.302502E+1	1.093832E+1	1.007144E+1	6.256599E+0	1.231178E+1	1.178861E+1	5.296576E+0	8.809114E+0	1.049924E+1	6.409944E+0
3.894282E+1	8.331208E+0	1.011140E+1	1.667883E+1	1.421699E+1	1.173794E+1	7.578849E+0	8.678723E+0	7.499488E+0	7.556085E+0	6.227282E+0	1.529502E+1	9.311093E+0	1.055600E+1	1.239844E+1	9.238414E+0	1.081113E+1	4.960516E+0	8.665048E+0	1.045389E+1	7.905430E+0	9.664858E+0	1.041941E+1	7.278032E+0	9.326193E+0	9.763384E+0	9.061384E+0	5.985152E+0	4.326990E+0	9.133239E+0	8.996509E+0	7.723768E+0	9.841419E+0	1.127049E+1	8.027907E+0	8.622974E+0	1.072572E+1	1.037463E+1	8.534707E+0	9.770676E+0	1.525007E+1	8.591829E+0	6.975891E+0	1.013688E+1	1.090419E+1	9.495029E+0	1.436570E+1	8.885096E+0	7.229567E+0	8.018504E+0	9.742483E+0
3.785640E+1	4.083129E+0	7.455000E+0	1.700388E+1	8.020650E+0	9.837843E+0	9.091119E+0	9.660648E+0	1.249347E+1	9.421294E+0	7.895177E+0	9.475633E+0	9.007512E+0	8.779316E+0	1.072092E+1	7.300216E+0	1.232355E+1	8.069720E+0	8.342755E+0	7.916495E+0	1.238791E+1	9.509004E+0	1.394158E+1	9.307868E+0	7.049648E+0	1.752417E+1	9.085637E+0	7.818401E+0	9.269489E+0	9.711164E+0	8.286253E+0	6.666051E+0	5.869952E+0	1.403611E+1	9.061850E+0	9.916889E+0	1.178785E+1	1.392371E+1	9.407308E+0	7.139939E+0	1.135674E+1	1.166729E+1	7.421813E+0	1.063617E+1	1.000764E+1	1.181205E+1	1.319383E+1	1.356972E+1	7.513702E+0	5.882238E+0	1.048075E+1
