5.257282E+1	8.557881E+0	1.321950E+1	1.120995E+1	1.280089E+1	1.220522E+1	8.862621E+0	1.116206E+1	1.150586E+1	1.116226E+1	1.174240E+1	1.020977E+1	1.060156E+1	9.235148E+0	7.465843E+0	9.562981E+0	1.056607E+1	9.447519E+0	8.417960E+0	1.153033E+1	8.173582E+0	8.700265E+0	8.912094E+0	1.102842E+1	7.967589E+0	9.345688E+0	1.074536E+1	7.932693E+0	1.073951E+1	9.200880E+0	1.056614E+1
5.067434E+1	7.595261E+0	1.125643E+1	1.140892E+1	1.237096E+1	1.208339E+1	8.745937E+0	1.041595E+1	1.105259E+1	1.048928E+1	1.040519E+1	7.583814E+0	1.004904E+1	8.882506E+0	8.586132E+0	1.105547E+1	9.948367E+0	1.024243E+1	7.846561E+0	1.117153E+1	9.480352E+0	8.639841E+0	1.128553E+1	7.494851E+0	8.459709E+0	9.197827E+0	9.899939E+0	9.122326E+0	9.576155E+0	8.393238E+0	7.644264E+0
5.365336E+1	6.212924E+0	1.170623E+1	1.104323E+1	1.087703E+1	1.063833E+1	1.175432E+1	9.918988E+0	1.139078E+1	8.241521E+0	1.206401E+1	1.234604E+1	1.094735E+1	1.011043E+1	1.124562E+1	9.681808E+0	9.999172E+0	1.003966E+1	8.837922E+0	9.370581E+0	1.131823E+1	9.123969E+0	1.086020E+1	9.048305E+0	9.253599E+0	1.176401E+1	9.838946E+0	9.324087E+0	9.013609E+0	9.091530E+0	8.346464E+0
5.353274E+1	9.165866E+0	1.417644E+1	1.030691E+1	8.377175E+0	1.095925E+1	1.191680E+1	1.351713E+1	1.100945E+1	1.110908E+1	1.209346E+1	1.401623E+1	1.089469E+1	1.166514E+1	8.888863E+0	1.183741E+1	1.264133E+1	8.317117E+0	8.157880E+0	1.149032E+1	1.065201E+1	1.130648E+1	9.359885E+0	9.454603E+0	8.166013E+0	1.223148E+1	1.041810E+1	1.018888E+1	9.322435E+0	1.204937E+1	9.449412E+0
5.172696E+1	6.426043E+0	1.298566E+1	1.008018E+1	1.005502E+1	1.081030E+1	1.180156E+1	1.127503E+1	1.160601E+1	1.131965E+1	1.177380E+1	1.099703E+1	1.053650E+1	1.180667E+1	9.777217E+0	1.180348E+1	1.161693E+1	9.261422E+0	8.989119E+0	1.149342E+1	1.031787E+1	1.133835E+1	9.890947E+0	9.971276E+0	9.148753E+0	1.085770E+1	1.127164E+1	1.038949E+1	8.431228E+0	1.191842E+1	8.805664E+0
5.159036E+1	7.542242E+0	1.203549E+1	1.362242E+1	1.073697E+1	1.147511E+1	1.131342E+1	9.520171E+0	1.076786E+1	1.146995E+1	1.123727E+1	1.254794E+1	1.010367E+1	1.047647E+1	1.196852E+1	1.110801E+1	1.164698E+1	1.218451E+1	1.045547E+1	1.175984E+1	1.123993E+1	1.013676E+1	1.068340E+1	1.118187E+1	1.044129E+1	1.054378E+1	1.136730E+1	1.097990E+1	1.162449E+1	1.055887E+1	1.163901E+1
5.288286E+1	1.000489E+1	1.098571E+1	1.475642E+1	1.205394E+1	1.331157E+1	1.263156E+1	1.285319E+1	1.170852E+1	1.353163E+1	1.050773E+1	1.066542E+1	9.237834E+0	1.205138E+1	1.093539E+1	1.114015E+1	1.209345E+1	1.224219E+1	8.910310E+0	1.151131E+1	1.154589E+1	1.222879E+1	1.025493E+1	9.458735E+0	1.018867E+1	1.056004E+1	1.225210E+1	1.305031E+1	1.054760E+1	1.029694E+1	1.230620E+1
5.402134E+1	8.739501E+0	1.192694E+1	1.236297E+1	1.465383E+1	1.495429E+1	1.484729E+1	1.171094E+1	1.370961E+1	1.364309E+1	1.140337E+1	1.066398E+1	1.108160E+1	1.276046E+1	1.286666E+1	9.385690E+0	1.174920E+1	1.194489E+1	1.001841E+1	1.172257E+1	1.112874E+1	1.193558E+1	1.032781E+1	1.214257E+1	1.001924E+1	1.061388E+1	1.428512E+1	1.164336E+1	1.007940E+1	1.031540E+1	9.777666E+0
5.269137E+1	8.096855E+0	1.394362E+1	1.327789E+1	1.260073E+1	1.456560E+1	1.370868E+1	1.350016E+1	1.040564E+1	1.143521E+1	1.297573E+1	1.309045E+1	1.234048E+1	1.362129E+1	1.353765E+1	1.220294E+1	1.231575E+1	1.284092E+1	1.022087E+1	1.422357E+1	1.103176E+1	1.207125E+1	1.094626E+1	1.187202E+1	8.687849E+0	1.081409E+1	1.311612E+1	1.202493E+1	1.244318E+1	1.198857E+1	1.012244E+1
5.329525E+1	7.563851E+0	1.241762E+1	1.450959E+1	1.196514E+1	1.348851E+1	1.338829E+1	1.389938E+1	9.634103E+0	1.022002E+1	1.395248E+1	1.134928E+1	1.228683E+1	1.298202E+1	1.252283E+1	1.333921E+1	9.908011E+0	1.181305E+1	1.001027E+1	1.186319E+1	1.000013E+1	1.198376E+1	1.112750E+1	1.163903E+1	1.048268E+1	1.153396E+1	1.152176E+1	1.308208E+1	1.237846E+1	1.333314E+1	1.308813E+1
5.569535E+1	8.963453E+0	1.181760E+1	1.316027E+1	1.331489E+1	1.491596E+1	1.458957E+1	1.248287E+1	1.099775E+1	1.203123E+1	1.161229E+1	9.531479E+0	1.143468E+1	1.143656E+1	1.414133E+1	1.263994E+1	1.041580E+1	1.234245E+1	1.217849E+1	1.119354E+1	8.558849E+0	1.017075E+1	1.164505E+1	1.492880E+1	1.258376E+1	1.137200E+1	1.421666E+1	1.039829E+1	1.325355E+1	1.151005E+1	1.283045E+1
5.576764E+1	9.187850E+0	1.369985E+1	1.203265E+1	1.385159E+1	1.509903E+1	1.328691E+1	1.441980E+1	1.172371E+1	1.266156E+1	1.156686E+1	8.423869E+0	9.942533E+0	1.244388E+1	1.385532E+1	1.314498E+1	1.242678E+1	1.488649E+1	1.292454E+1	1.300608E+1	1.121338E+1	1.175776E+1	1.033517E+1	1.295864E+1	1.164112E+1	1.097848E+1	1.490545E+1	9.684082E+0	1.203710E+1	1.173544E+1	1.069699E+1
5.491436E+1	9.898298E+0	1.413377E+1	1.305929E+1	1.316339E+1	1.413149E+1	1.122162E+1	1.297646E+1	1.389419E+1	1.246701E+1	1.177799E+1	1.245127E+1	1.126533E+1	1.042324E+1	1.262736E+1	1.294383E+1	1.190114E+1	1.330953E+1	1.333251E+1	1.274150E+1	1.121151E+1	1.248614E+1	8.767910E+0	1.257206E+1	1.192568E+1	1.153253E+1	1.331691E+1	9.990897E+0	1.198707E+1	1.365220E+1	1.228931E+1
5.701179E+1	9.881166E+0	1.455983E+1	1.287298E+1	1.074917E+1	1.476016E+1	1.273620E+1	1.310370E+1	1.258764E+1	1.212423E+1	1.001613E+1	1.411394E+1	1.242731E+1	1.041852E+1	1.308335E+1	1.254433E+1	1.157454E+1	1.236285E+1	1.053027E+1	1.348111E+1	8.090070E+0	1.252009E+1	1.083605E+1	1.278393E+1	1.277082E+1	1.157421E+1	1.440255E+1	1.131975E+1	1.301327E+1	1.166772E+1	1.220164E+1
5.850912E+1	8.029282E+0	1.356893E+1	1.264912E+1	1.347750E+1	1.480987E+1	1.319764E+1	1.294107E+1	1.247709E+1	1.282642E+1	1.179492E+1	1.095091E+1	1.217676E+1	1.226324E+1	1.239819E+1	1.100710E+1	1.118211E+1	1.471353E+1	1.112799E+1	1.307528E+1	9.866896E+0	1.080240E+1	1.194762E+1	1.171800E+1	1.196272E+1	1.242184E+1	1.365602E+1	1.233088E+1	1.396636E+1	1.300636E+1	1.266978E+1
5.610624E+1	8.769951E+0	1.241359E+1	1.548562E+1	1.473957E+1	1.409774E+1	1.237024E+1	1.221791E+1	1.305366E+1	1.272369E+1	1.195326E+1	1.049195E+1	1.199076E+1	1.075682E+1	1.198950E+1	1.177014E+1	1.321367E+1	1.349882E+1	1.274314E+1	1.192021E+1	9.114379E+0	1.087799E+1	1.132509E+1	1.337272E+1	1.313387E+1	1.227056E+1	1.182084E+1	1.252447E+1	1.547735E+1	1.506300E+1	1.392691E+1
5.813544E+1	8.112227E+0	1.302532E+1	1.556730E+1	1.424878E+1	1.548821E+1	1.450274E+1	1.548237E+1	1.180999E+1	1.190335E+1	1.284891E+1	1.085586E+1	1.331886E+1	1.254791E+1	1.175825E+1	1.148763E+1	1.235022E+1	1.372755E+1	1.101078E+1	8.544372E+0	7.973609E+0	1.417664E+1	1.144903E+1	1.112578E+1	1.379145E+1	1.064422E+1	1.291899E+1	1.256415E+1	1.295300E+1	1.310811E+1	1.272274E+1
5.910297E+1	9.677355E+0	1.200001E+1	1.278190E+1	1.430703E+1	1.567566E+1	1.430016E+1	1.381799E+1	1.223589E+1	1.392330E+1	1.218478E+1	1.371180E+1	1.437133E+1	1.344539E+1	9.229193E+0	1.102072E+1	1.166793E+1	1.456156E+1	1.258169E+1	1.156857E+1	1.129855E+1	1.324982E+1	1.259378E+1	1.060160E+1	1.106325E+1	1.167583E+1	1.135909E+1	1.019756E+1	1.235334E+1	1.272995E+1	1.166033E+1
5.663171E+1	9.972442E+0	1.408604E+1	1.127182E+1	1.379505E+1	1.268625E+1	1.364244E+1	1.520579E+1	1.340768E+1	1.389412E+1	9.916377E+0	1.493896E+1	1.355080E+1	1.267936E+1	8.996184E+0	1.469139E+1	1.385344E+1	1.240956E+1	1.279683E+1	1.438813E+1	1.150884E+1	1.188371E+1	1.204828E+1	1.324054E+1	1.335969E+1	1.275536E+1	9.924452E+0	1.105495E+1	1.297031E+1	1.254693E+1	9.123865E+0
6.013666E+1	8.357387E+0	1.620900E+1	1.194313E+1	1.350223E+1	1.195650E+1	1.471796E+1	1.660734E+1	1.417885E+1	1.447026E+1	1.156254E+1	1.188713E+1	1.304902E+1	1.350006E+1	1.158262E+1	1.345041E+1	1.149534E+1	1.320932E+1	1.238961E+1	1.088939E+1	1.376889E+1	1.282210E+1	1.104391E+1	1.157208E+1	1.567494E+1	1.159497E+1	1.146752E+1	1.091635E+1	1.172877E+1	1.101644E+1	9.305773E+0
6.084799E+1	9.891003E+0	1.267432E+1	1.247722E+1	1.058668E+1	1.091591E+1	1.275149E+1	1.160046E+1	1.203845E+1	1.365869E+1	1.033268E+1	1.198694E+1	1.104906E+1	1.196378E+1	1.220713E+1	1.017117E+1	1.342237E+1	1.137091E+1	1.008838E+1	1.156349E+1	1.407967E+1	1.187847E+1	1.158905E+1	1.023893E+1	1.226525E+1	9.948313E+0	1.085105E+1	8.193966E+0	1.263237E+1	9.103916E+0	9.745585E+0
6.010875E+1	7.963434E+0	1.028777E+1	1.212851E+1	1.067144E+1	1.163070E+1	1.131546E+1	1.273217E+1	1.017228E+1	1.077254E+1	9.795690E+0	1.118707E+1	1.053243E+1	1.057622E+1	1.211255E+1	1.151022E+1	1.440988E+1	7.663956E+0	1.102521E+1	1.123989E+1	9.102216E+0	1.137933E+1	1.074037E+1	1.306775E+1	1.158605E+1	9.710271E+0	9.415767E+0	1.162458E+1	1.261741E+1	1.110563E+1	9.029901E+0
6.097631E+1	8.765968E+0	1.354498E+1	1.407104E+1	1.381774E+1	1.466823E+1	1.198206E+1	1.612755E+1	1.290408E+1	1.573542E+1	1.166646E+1	1.210837E+1	1.142661E+1	1.296665E+1	1.466611E+1	1.287348E+1	1.206326E+1	1.230149E+1	1.540452E+1	1.212423E+1	1.100939E+1	1.450198E+1	1.064989E+1	1.411512E+1	1.413167E+1	1.195332E+1	1.188329E+1	1.210320E+1	1.501112E+1	1.331246E+1	1.106523E+1
5.899630E+1	1.032192E+1	1.406998E+1	1.474612E+1	1.456901E+1	1.304321E+1	1.317367E+1	1.707677E+1	1.474089E+1	1.496465E+1	1.329659E+1	1.437173E+1	1.203605E+1	1.605662E+1	1.635053E+1	1.302054E+1	1.405236E+1	1.367072E+1	1.372510E+1	1.583157E+1	1.414066E+1	1.432648E+1	1.240177E+1	1.377246E+1	1.422388E+1	1.436041E+1	1.436025E+1	1.370317E+1	1.547547E+1	1.204450E+1	1.073713E+1
5.900314E+1	1.051721E+1	1.306695E+1	1.476935E+1	1.365585E+1	1.509973E+1	1.435804E+1	1.590939E+1	1.475094E+1	1.314252E+1	1.546721E+1	1.241397E+1	1.430621E+1	1.464603E+1	1.421024E+1	1.124129E+1	1.251088E+1	1.145526E+1	1.492275E+1	1.443446E+1	1.501937E+1	1.223155E+1	1.260536E+1	1.499328E+1	1.270974E+1	1.459367E+1	1.358384E+1	1.589383E+1	1.525344E+1	1.303331E+1	1.462941E+1
5.905521E+1	1.209095E+1	1.462611E+1	1.506659E+1	1.328284E+1	1.689783E+1	1.339892E+1	1.510572E+1	1.506184E+1	1.831861E+1	1.416886E+1	1.236792E+1	1.240661E+1	1.139061E+1	1.575904E+1	1.362184E+1	1.322008E+1	1.173681E+1	1.578545E+1	1.466007E+1	1.252066E+1	1.462881E+1	1.148034E+1	1.282167E+1	1.089435E+1	1.401976E+1	1.450957E+1	1.241348E+1	1.608905E+1	1.248930E+1	1.490421E+1
5.968063E+1	1.030465E+1	1.527075E+1	1.280789E+1	1.369008E+1	1.487168E+1	1.294034E+1	1.443725E+1	1.463707E+1	1.674930E+1	1.296596E+1	1.292329E+1	1.221238E+1	1.300402E+1	1.818450E+1	1.566326E+1	1.591978E+1	1.341678E+1	1.231920E+1	1.450774E+1	1.059164E+1	1.409067E+1	1.206488E+1	1.069982E+1	1.066578E+1	1.457218E+1	1.460457E+1	1.146504E+1	1.276723E+1	1.200386E+1	1.055339E+1
5.898762E+1	1.028423E+1	1.452159E+1	1.469124E+1	1.206032E+1	1.621469E+1	1.339839E+1	1.240749E+1	1.482711E+1	1.516689E+1	1.415286E+1	1.456005E+1	1.412114E+1	1.355553E+1	1.484753E+1	1.307987E+1	1.348842E+1	1.190936E+1	1.288855E+1	1.360436E+1	1.484075E+1	1.395417E+1	1.193077E+1	1.463477E+1	1.235843E+1	1.488288E+1	1.226174E+1	1.300783E+1	1.260878E+1	1.225729E+1	1.421820E+1
5.764628E+1	9.237246E+0	1.221518E+1	1.773875E+1	1.229747E+1	1.403241E+1	1.265895E+1	1.250530E+1	1.536861E+1	1.516806E+1	1.403571E+1	1.561098E+1	1.268618E+1	1.284863E+1	1.097334E+1	1.215311E+1	1.213037E+1	1.164969E+1	1.338287E+1	1.421108E+1	1.311965E+1	1.317298E+1	9.670911E+0	1.451599E+1	1.192529E+1	1.275461E+1	1.307440E+1	1.325941E+1	1.116754E+1	1.000211E+1	1.398193E+1
5.837546E+1	9.055581E+0	1.325139E+1	1.607764E+1	1.337740E+1	1.367431E+1	1.229145E+1	1.105119E+1	1.323495E+1	1.210198E+1	1.329877E+1	1.274467E+1	1.396302E+1	1.223911E+1	1.185951E+1	1.319622E+1	1.231149E+1	1.487919E+1	1.323582E+1	1.374684E+1	1.122267E+1	9.985154E+0	1.157686E+1	1.195508E+1	9.506237E+0	9.569666E+0	1.341575E+1	1.041329E+1	1.118669E+1	1.170489E+1	1.168287E+1
5.528360E+1	9.721946E+0	1.661215E+1	1.300576E+1	1.339815E+1	1.563232E+1	1.262586E+1	1.153978E+1	1.405947E+1	1.423874E+1	1.259535E+1	1.099845E+1	1.374371E+1	1.176106E+1	1.384245E+1	1.240337E+1	1.131194E+1	1.248390E+1	1.303417E+1	1.357775E+1	1.125916E+1	1.052508E+1	1.289638E+1	1.299866E+1	1.181898E+1	1.139046E+1	1.303539E+1	9.052267E+0	1.443054E+1	1.106371E+1	1.168412E+1
5.467557E+1	7.421116E+0	1.316979E+1	1.254627E+1	1.127815E+1	1.233097E+1	1.242230E+1	1.313235E+1	1.392586E+1	1.404274E+1	1.163225E+1	1.178353E+1	1.165452E+1	1.165729E+1	1.284458E+1	1.003815E+1	1.177602E+1	1.059881E+1	1.280464E+1	1.229906E+1	8.254967E+0	1.132495E+1	1.217379E+1	1.392192E+1	1.280783E+1	1.288827E+1	1.097752E+1	1.406122E+1	1.205755E+1	1.091234E+1	1.174258E+1
5.519713E+1	8.310593E+0	1.293713E+1	1.280341E+1	1.184614E+1	1.149476E+1	1.236627E+1	1.159890E+1	1.236072E+1	1.287725E+1	1.150759E+1	1.310063E+1	1.176688E+1	1.268167E+1	1.058104E+1	1.068304E+1	1.207331E+1	1.121402E+1	9.779392E+0	1.192459E+1	9.163965E+0	1.283143E+1	1.178300E+1	1.209275E+1	1.037742E+1	1.163450E+1	1.024838E+1	1.105886E+1	1.076248E+1	1.157679E+1	1.158136E+1
5.505647E+1	6.240081E+0	1.494697E+1	1.232347E+1	1.482940E+1	1.175777E+1	1.250545E+1	1.158045E+1	1.267719E+1	1.405998E+1	1.018860E+1	1.122152E+1	1.121046E+1	1.262742E+1	9.849321E+0	1.148780E+1	1.175227E+1	8.644275E+0	9.574303E+0	1.237777E+1	9.934017E+0	1.027662E+1	1.101060E+1	1.156868E+1	1.021174E+1	1.077389E+1	1.308953E+1	6.990511E+0	9.567421E+0	8.975331E+0	9.866818E+0
5.613164E+1	6.732092E+0	1.014196E+1	1.356381E+1	9.850104E+0	1.168468E+1	1.335656E+1	1.247189E+1	1.129247E+1	1.201583E+1	8.357552E+0	9.318931E+0	9.117026E+0	9.875792E+0	9.775019E+0	9.770024E+0	1.161560E+1	1.095626E+1	1.149843E+1	1.273069E+1	1.149074E+1	1.098273E+1	1.146304E+1	1.194571E+1	1.051094E+1	7.656542E+0	1.122537E+1	1.174947E+1	7.997038E+0	1.101303E+1	1.160818E+1
5.472687E+1	9.570536E+0	1.181531E+1	1.381091E+1	8.673088E+0	1.160428E+1	1.373771E+1	1.258593E+1	1.354298E+1	1.088026E+1	1.091252E+1	1.074651E+1	9.657738E+0	1.174529E+1	9.534029E+0	9.274448E+0	8.510751E+0	1.036935E+1	9.006401E+0	1.140539E+1	1.114011E+1	1.361857E+1	9.590443E+0	8.537590E+0	1.035886E+1	5.483200E+0	8.068062E+0	1.035048E+1	9.340137E+0	1.126944E+1	1.221318E+1
5.669679E+1	6.959943E+0	1.478907E+1	1.158888E+1	1.289030E+1	1.152759E+1	1.172051E+1	1.016896E+1	1.340846E+1	1.145658E+1	1.095998E+1	1.061885E+1	1.092020E+1	1.162059E+1	1.072053E+1	9.960577E+0	9.218033E+0	7.771342E+0	1.033676E+1	1.130262E+1	9.849890E+0	1.051128E+1	8.626567E+0	7.288397E+0	1.109424E+1	8.460786E+0	9.041846E+0	8.331562E+0	8.108323E+0	9.117554E+0	9.962079E+0
5.625076E+1	5.610963E+0	1.220407E+1	1.106750E+1	1.228315E+1	1.222348E+1	1.141300E+1	9.107793E+0	1.129970E+1	1.427106E+1	1.027711E+1	1.100722E+1	1.049635E+1	9.295488E+0	1.227939E+1	1.155592E+1	1.197767E+1	9.627843E+0	1.020977E+1	1.031954E+1	9.993816E+0	1.038683E+1	1.075517E+1	7.965157E+0	1.160401E+1	9.195225E+0	7.345921E+0	8.213591E+0	8.242313E+0	1.066440E+1	8.040213E+0
5.304704E+1	5.807701E+0	1.062251E+1	1.256694E+1	1.570714E+1	1.082498E+1	1.241625E+1	1.121018E+1	1.196783E+1	1.432043E+1	1.113094E+1	1.065470E+1	1.016321E+1	1.236645E+1	9.506891E+0	1.199389E+1	9.769155E+0	9.348283E+0	1.030277E+1	8.897144E+0	9.051288E+0	1.106488E+1	1.033897E+1	7.521995E+0	9.334419E+0	8.507313E+0	7.094061E+0	1.004911E+1	8.542243E+0	1.178435E+1	1.024173E+1
5.266804E+1	6.305470E+0	1.382528E+1	1.155545E+1	1.477226E+1	1.161228E+1	1.127189E+1	1.162016E+1	1.197555E+1	9.218077E+0	9.804488E+0	1.000373E+1	9.205821E+0	1.242364E+1	1.027284E+1	9.943964E+0	1.098205E+1	9.381289E+0	1.026142E+1	1.267782E+1	1.042291E+1	1.070383E+1	8.124110E+0	9.195770E+0	8.214813E+0	8.519656E+0	9.983992E+0	1.164833E+1	8.925112E+0	9.340580E+0	1.069516E+1
5.269802E+1	7.448448E+0	1.529370E+1	8.792933E+0	1.034987E+1	1.295391E+1	1.135784E+1	1.083697E+1	1.211514E+1	1.224087E+1	1.016508E+1	1.040772E+1	1.112636E+1	1.127151E+1	1.173180E+1	7.802438E+0	1.105002E+1	8.862075E+0	7.280435E+0	1.049397E+1	9.855808E+0	7.258045E+0	7.367184E+0	8.791494E+0	1.058517E+1	9.297397E+0	9.007531E+0	8.595543E+0	1.030155E+1	7.319616E+0	7.361123E+0
5.270855E+1	6.221847E+0	1.216642E+1	9.604169E+0	1.214371E+1	1.271474E+1	1.269924E+1	9.216642E+0	9.317103E+0	1.373222E+1	9.544985E+0	8.645495E+0	1.054898E+1	9.951763E+0	8.100129E+0	8.837314E+0	9.893340E+0	8.257581E+0	1.133010E+1	8.068506E+0	9.944808E+0	9.413864E+0	8.967610E+0	8.833248E+0	1.027757E+1	9.180018E+0	8.597391E+0	9.897823E+0	8.002968E+0	9.276053E+0	7.175359E+0
4.962410E+1	4.767525E+0	1.015991E+1	1.079601E+1	1.200838E+1	1.072500E+1	1.113626E+1	9.582018E+0	1.016722E+1	8.734119E+0	9.356816E+0	6.567536E+0	9.055042E+0	8.415012E+0	9.311371E+0	1.025346E+1	1.129053E+1	9.009919E+0	1.058143E+1	1.005324E+1	9.667135E+0	1.085906E+1	8.954455E+0	9.656961E+0	1.016061E+1	7.039944E+0	9.160539E+0	1.001228E+1	7.153660E+0	8.978620E+0	6.842312E+0
4.957984E+1	5.095753E+0	9.142281E+0	9.731513E+0	7.884686E+0	8.136787E+0	7.544425E+0	8.508473E+0	1.077315E+1	7.359610E+0	9.749252E+0	8.620429E+0	1.231960E+1	9.546904E+0	8.575885E+0	1.058954E+1	8.151248E+0	8.100204E+0	7.993700E+0	8.771147E+0	8.420648E+0	7.979659E+0	8.342554E+0	8.873846E+0	9.292631E+0	7.798173E+0	7.999769E+0	8.410331E+0	7.644405E+0	7.922379E+0	1.006878E+1
4.978467E+1	6.357060E+0	9.204749E+0	9.219649E+0	8.217655E+0	8.854054E+0	8.676878E+0	8.715027E+0	6.582197E+0	8.105878E+0	8.311660E+0	9.532497E+0	1.108353E+1	8.846455E+0	7.942837E+0	9.689855E+0	9.157148E+0	8.199143E+0	8.525373E+0	7.540953E+0	1.086163E+1	9.626609E+0	6.090990E+0	8.883303E+0	8.226936E+0	9.390317E+0	8.613279E+0	1.170472E+1	7.870540E+0	7.358769E+0	9.651657E+0
4.775298E+1	4.606081E+0	8.405123E+0	1.013394E+1	9.832245E+0	7.076458E+0	1.062887E+1	9.792623E+0	7.693016E+0	8.414162E+0	8.629303E+0	8.938762E+0	1.026487E+1	7.755773E+0	8.053745E+0	6.426248E+0	1.016158E+1	7.815168E+0	6.571346E+0	6.021726E+0	9.375324E+0	6.646837E+0	5.821267E+0	7.557558E+0	8.542036E+0	7.335041E+0	6.896696E+0	1.133917E+1	7.084183E+0	8.653535E+0	4.264730E+0
4.971451E+1	2.380705E+0	7.780727E+0	8.957290E+0	7.632572E+0	6.087995E+0	9.839388E+0	8.873795E+0	8.763658E+0	8.512196E+0	7.813732E+0	9.944491E+0	8.977909E+0	7.226604E+0	5.768575E+0	7.336187E+0	7.165545E+0	7.127505E+0	7.540788E+0	7.953053E+0	6.547736E+0	7.153177E+0	8.230524E+0	6.167956E+0	7.268970E+0	6.750456E+0	6.346775E+0	8.290231E+0	5.564361E+0	8.239055E+0	7.335648E+0
4.871623E+1	3.953766E+0	8.513648E+0	7.783181E+0	8.363379E+0	7.566141E+0	9.029615E+0	8.928843E+0	7.297042E+0	9.228822E+0	7.697030E+0	8.923188E+0	7.929723E+0	6.811500E+0	6.344571E+0	7.495094E+0	7.032910E+0	8.264901E+0	7.426691E+0	7.547786E+0	6.242803E+0	6.016644E+0	6.146429E+0	5.274986E+0	8.529501E+0	8.031279E+0	7.053594E+0	8.285758E+0	5.894162E+0	5.887282E+0	7.821986E+0
4.615246E+1	3.408739E+0	5.233565E+0	9.211475E+0	7.807715E+0	7.988093E+0	9.714580E+0	6.131895E+0	6.664905E+0	7.633076E+0	8.455122E+0	8.241134E+0	7.466662E+0	6.597500E+0	4.090291E+0	6.100242E+0	6.759774E+0	8.070035E+0	4.752211E+0	5.691095E+0	6.828515E+0	5.425661E+0	7.046823E+0	5.600602E+0	7.930607E+0	7.114029E+0	4.998701E+0	8.114020E+0	4.465274E+0	6.287958E+0	7.448343E+0
4.605291E+1	3.505347E+0	6.089642E+0	8.459552E+0	6.752305E+0	6.764315E+0	1.033286E+1	5.468169E+0	7.397898E+0	4.788542E+0	6.920158E+0	6.390000E+0	4.891986E+0	7.569199E+0	6.184406E+0	6.668714E+0	6.385832E+0	6.262424E+0	4.348537E+0	5.536604E+0	6.679989E+0	1.069500E+1	6.780459E+0	7.232860E+0	5.149087E+0	5.581075E+0	4.747329E+0	4.973529E+0	5.968447E+0	4.673401E+0	8.209752E+0
4.357468E+1	4.879161E+0	8.118124E+0	7.365322E+0	7.844749E+0	4.582435E+0	8.476784E+0	7.869449E+0	5.293256E+0	8.118902E+0	6.786204E+0	3.007641E+0	7.025487E+0	6.954719E+0	6.298952E+0	4.552634E+0	5.379025E+0	6.471522E+0	6.146389E+0	4.091730E+0	5.626445E+0	6.022333E+0	4.847293E+0	6.195190E+0	6.420918E+0	4.884935E+0	6.194855E+0	6.252163E+0	5.203803E+0	3.778600E+0	6.240306E+0
