8.229442E-1	-1.501117E+0	2.091031E+0	4.143905E-2	-1.325853E+0	-1.664865E+0	-2.945547E+0	-3.488669E-3	-2.397691E+0	4.326264E-1	-1.774912E+0	-2.781230E+0	-2.297076E+0	1.252704E+0	-7.124129E-1	-1.555259E+0	-1.663025E+0	-3.137500E+0	2.980213E-1	-1.473890E+0	-2.153102E+0	-1.508641E+0	-2.271731E+0	-2.527520E+0	-2.527907E+0	-2.496859E+0	-2.409026E+0	-1.593039E+0	-2.646674E+0	2.777634E+0	1.687377E+0	5.304045E-1	-1.415686E+0	-2.718436E+0	-1.330425E+0	-1.662460E+0	-1.132254E+0	-1.561027E+0	-1.716337E+0	-2.418686E+0	2.969424E+0	-3.117245E+0	2.178412E+0	-1.819393E+0	2.180002E+0	3.720182E-1	-1.808445E+0	-2.659601E-1	-1.634889E+0	-2.283336E+0	-2.946284E+0	1.726003E+0	-1.401617E-1	-1.232146E+0	-1.803720E+0	-2.478518E+0	-2.550920E+0	-3.134043E+0	1.611422E+0	-1.529617E+0	1.846557E+0	-7.828341E-1
-8.460685E-1	-2.905949E+0	9.744317E-1	-1.161641E+0	-2.519081E+0	-2.567466E+0	2.655157E+0	-1.990731E+0	2.821850E+0	-1.593062E+0	-2.949591E+0	2.734420E+0	2.031519E+0	6.276447E-1	-2.117995E+0	3.445976E-1	-2.253558E+0	2.701628E+0	7.168393E-1	-2.214144E+0	2.385144E+0	-2.145706E+0	2.820221E+0	2.761355E+0	2.357618E+0	7.135216E-1	-3.064928E+0	-3.010897E+0	3.015444E+0	2.242681E+0	1.044915E+0	-9.976611E-1	-2.935562E+0	-2.923377E+0	3.083219E+0	2.397882E+0	2.742838E+0	2.941658E+0	2.239910E+0	1.852442E+0	1.143510E+0	1.404676E+0	1.728458E+0	1.929213E+0	7.183937E-1	-6.895035E-1	2.404965E+0	-3.021043E+0	2.081495E+0	2.652539E+0	1.348277E+0	-8.742945E-2	-1.396681E+0	-2.407067E+0	2.586824E+0	-2.650791E+0	2.981211E+0	2.094703E+0	7.788476E-1	-1.049892E+0	3.456604E-1	-2.177149E+0
2.082860E+0	2.685871E+0	3.055836E+0	-2.936267E+0	2.831354E+0	2.454995E+0	2.268273E+0	2.192275E+0	1.598773E+0	1.607499E+0	1.623696E+0	1.222200E+0	2.185058E-1	8.766753E-1	1.039208E-1	-9.980327E-1	-2.093299E+0	2.089819E+0	8.395741E-1	6.016819E-1	-1.825702E-1	-1.529914E+0	1.936889E+0	1.614278E+0	-2.306639E-1	-1.975990E+0	2.345074E+0	-2.120643E+0	2.572825E+0	1.511507E+0	2.336835E-1	-6.448425E-2	-1.668134E+0	2.927307E+0	1.734665E+0	6.677597E-1	1.064360E+0	1.283809E+0	5.395119E-1	2.514731E-1	-6.481644E-1	-2.244607E-1	-1.070639E-1	-5.458149E-2	-1.051074E+0	-8.287078E-1	-1.918888E+0	2.186658E+0	-5.684727E-1	2.658052E+0	-1.723183E-1	-1.723001E+0	-2.331970E+0	-2.764851E+0	1.486571E+0	-1.204915E+0	-1.995833E+0	-3.073601E+0	-1.149969E+0	-2.392457E+0	2.845205E+0	2.927272E+0
1.554676E+0	2.936595E+0	1.940814E+0	2.154077E+0	2.099639E+0	9.141293E-1	2.240894E+0	1.393792E+0	7.432628E-1	5.031344E-1	-3.816489E-1	-5.948302E-1	-1.729899E+0	2.075659E-1	-1.395258E+0	3.129600E+0	-8.344951E-1	-2.392593E+0	1.207862E+0	-7.438726E-1	-1.491855E+0	-1.751218E+0	-2.358945E+0	-1.626412E+0	-2.204299E+0	3.040027E+0	-2.159256E+0	-3.110889E+0	1.492903E+0	1.493851E-1	7.169203E-1	-1.058895E+0	-2.675442E+0	2.228378E+0	5.446225E-1	-1.149712E+0	9.679676E-1	-7.119055E-1	-1.890790E+0	-1.155445E+0	-2.097297E+0	-3.113104E-1	-1.374619E+0	-2.136676E+0	-2.457593E+0	-2.156221E+0	2.823403E+0	8.834371E-1	-1.768512E+0	2.880715E+0	-1.831228E+0	2.602103E+0	-1.081886E+0	-2.876410E+0	1.222082E+0	-8.248007E-1	-2.075844E+0	-2.863591E+0	-2.582921E+0	-3.054730E+0	2.291229E+0	-2.890490E+0
1.649117E+0	9.130348E-1	-6.079593E-1	2.851118E+0	9.747281E-1	-9.967556E-1	-2.760708E+0	1.190445E+0	-2.524798E-1	-5.170770E-1	-2.064560E+0	-2.682169E+0	-2.921856E+0	-1.015215E+0	-2.763735E+0	1.356362E+0	-1.693674E+0	2.863850E+0	-1.851267E+0	-2.616330E+0	-2.191284E+0	-3.029627E+0	-2.802035E+0	-2.300312E+0	-3.087446E+0	2.120189E+0	-2.564223E+0	2.230224E+0	-8.590930E-1	-3.129771E+0	1.227522E+0	-2.753050E+0	2.120509E+0	9.528306E-1	-3.007996E+0	1.797230E+0	-1.240300E+0	3.015769E+0	2.428823E+0	1.636837E+0	-2.063676E-1	-2.456066E+0	-2.904269E+0	2.500918E+0	2.651473E+0	2.154811E+0	3.138028E-1	-1.598021E+0	-2.779682E+0	2.093832E+0	6.086386E-1	-3.052788E-1	-2.038968E+0	2.104200E+0	6.214051E-2	-1.598890E+0	-2.945281E+0	2.217767E+0	-5.538892E-1	-2.736836E+0	2.497501E+0	1.781268E+0
1.043284E+0	-9.900203E-1	-2.908428E+0	2.061828E+0	1.435152E+0	-2.800602E+0	2.829555E+0	1.457194E+0	1.218356E+0	2.604550E+0	2.053389E+0	6.125651E-1	-1.940242E+0	3.114808E+0	2.315488E+0	2.304796E-1	-2.707246E+0	1.573036E+0	-2.737475E+0	1.700814E+0	2.681289E+0	1.483347E+0	-1.621814E+0	2.356012E+0	2.789561E+0	1.719195E+0	2.996530E+0	1.842128E+0	-3.115061E+0	2.132230E+0	7.689273E-1	8.441059E-1	3.892854E-1	-8.822678E-1	1.916233E+0	-3.621195E-2	2.700656E+0	6.601552E-1	2.819935E+0	8.865843E-1	-1.250028E+0	1.539844E+0	-1.647013E-1	1.301326E+0	1.235483E+0	3.085794E-1	-1.847748E+0	1.840901E+0	-2.685440E+0	1.260789E+0	-1.081323E+0	1.514640E+0	-6.335279E-1	7.002879E-1	-1.097715E+0	-2.727553E+0	2.033911E+0	6.785504E-1	-1.182306E+0	-2.684861E+0	2.029230E+0	-2.008592E-2
3.654269E-2	-2.123233E+0	2.954765E+0	2.080300E+0	9.080103E-1	-1.194047E+0	2.639347E+0	5.483861E-1	-1.119933E+0	9.648740E-1	-5.244639E-1	-1.009158E+0	-2.436847E+0	1.515018E+0	-1.799357E+0	2.296718E+0	-2.093473E+0	2.740787E+0	2.633397E+0	1.243988E+0	-3.715461E-1	-1.687601E+0	2.290688E+0	3.311879E-1	-2.028067E+0	2.314220E+0	2.820260E-1	1.905811E+0	4.584556E-2	2.404318E+0	4.597762E-1	-8.363033E-1	-1.901894E+0	-2.913607E+0	9.357375E-1	2.474425E+0	7.789849E-1	-1.154672E+0	2.191590E+0	4.421047E-1	-6.324361E-1	8.575376E-2	-1.003067E+0	-1.487490E+0	-5.415951E-1	-1.289197E+0	-2.758403E+0	-1.634340E+0	3.029264E+0	1.510842E+0	1.887704E+0	5.516947E-1	-6.299509E-1	-8.681602E-2	-1.645085E+0	1.411371E+0	-6.725211E-1	-1.412313E+0	-1.546808E+0	-2.826955E+0	1.235913E+0	-1.362526E+0
5.019160E-1	-1.689804E+0	-3.044668E+0	1.422059E+0	-9.996602E-1	-3.035973E+0	1.681603E+0	-4.767320E-1	-2.470922E+0	7.135348E-1	-1.630003E+0	-1.595374E+0	-2.969499E+0	1.281909E-1	-2.558678E+0	1.754810E+0	2.887205E+0	1.551466E+0	7.677130E-1	1.379328E-1	-1.765520E+0	2.457069E+0	5.034578E-1	-7.138899E-1	-2.454836E+0	1.773139E+0	-7.613011E-1	8.897651E-1	-1.472450E+0	2.668697E+0	-2.914178E-2	-1.922289E+0	2.391505E+0	5.966264E-1	1.948342E+0	5.539981E-1	-9.424830E-1	-2.893311E+0	7.069378E-1	-2.181975E-1	-1.037224E+0	-1.330395E+0	-1.288242E+0	-1.899849E+0	-2.395726E+0	-2.161370E+0	-2.216758E+0	-3.024922E+0	2.207277E+0	1.551496E+0	9.824645E-1	-1.209077E-2	-1.560447E-1	-4.327115E-1	-1.501097E+0	-8.988571E-1	-1.871568E+0	-2.954058E+0	-2.078514E+0	-3.104483E+0	2.215118E+0	-1.884211E+0
8.770861E-1	-1.717685E+0	1.693037E+0	-4.438117E-1	-2.747128E+0	1.573556E+0	3.558700E-1	-1.341360E+0	2.827963E+0	8.267342E-1	-5.975753E-1	-1.274276E+0	3.108149E+0	1.771090E-1	-2.564004E+0	1.990578E+0	1.035780E+0	5.798179E-2	-9.083830E-1	-2.171572E+0	2.508877E+0	1.103605E+0	-2.121784E-1	-1.454517E+0	3.120753E+0	4.819813E-1	-1.545168E+0	-2.103639E+0	-2.756719E+0	1.880337E+0	-4.095299E-1	-1.792861E+0	-9.237377E-1	-1.804760E+0	-2.214698E-1	-1.603144E+0	-2.962300E+0	-3.037485E-1	-2.474606E+0	3.093709E+0	-2.427082E+0	1.964955E+0	-1.450684E+0	-2.656667E+0	2.237387E+0	-2.349379E+0	2.692489E+0	2.096248E+0	1.430172E+0	6.825411E-1	5.705772E-1	1.705510E-1	-2.596754E-1	-1.225902E+0	-2.346959E+0	-2.400705E+0	3.031137E+0	1.731869E+0	-2.890911E+0	2.922764E+0	1.725207E+0	-1.290994E+0
-1.793253E-1	4.832942E-1	-9.016360E-1	-2.392529E+0	2.272045E+0	3.183095E-1	-1.280177E+0	-2.705504E+0	2.399891E+0	5.733240E-1	-1.312036E+0	-1.785142E+0	2.806626E+0	2.366302E-1	-1.963400E+0	1.812078E+0	-6.714296E-1	-1.788153E+0	-1.896855E+0	2.233729E+0	-9.326478E-2	-1.395222E+0	-7.912870E-1	-2.550670E+0	-3.696526E-1	-2.233947E+0	-2.152630E+0	-3.084220E+0	-6.526634E-1	-2.794137E+0	-2.843648E-2	-1.655821E+0	-2.719544E+0	2.698591E+0	-1.693343E+0	3.108954E+0	1.604116E+0	-2.164937E+0	2.564971E+0	1.716637E+0	1.060080E+0	2.246272E-1	-1.379854E+0	-3.090617E+0	1.822541E+0	2.548136E+0	9.508055E-1	4.250996E-1	4.542428E-1	-2.137452E-1	1.150546E-1	-6.327056E-2	-9.960546E-1	-2.187134E+0	2.906452E+0	1.901722E+0	8.647056E-1	5.516017E-1	-7.070557E-1	-2.105201E+0	2.809894E+0	1.845718E+0
