4.591109E+0	1.548561E+0	2.232008E+0	2.617161E+0	1.261524E+0	3.120125E+0	2.722784E+0	4.480468E+0	2.468206E+0	6.677470E-1	2.014695E+0	1.728648E+0	2.224819E-1	2.724719E+0	1.741505E+0	2.633200E+0	2.180923E+0	1.598404E+0	2.702213E+0	9.226264E-1	5.899606E-1	9.897279E-1	3.366730E+0	1.716659E+0	1.264521E+0	1.008345E+0	1.404037E+0	1.811402E+0	1.897334E+0	4.216088E+0	3.485100E+0	1.168351E+0	3.974359E+0	2.256178E+0	1.756309E+0	3.575443E+0	2.245543E+0	2.697157E+0	2.612603E+0	9.463051E-1	1.733964E+0	1.655729E-1	4.034031E+0	1.597541E+0	1.936780E+0	1.468311E+0	3.387543E+0	1.222233E+0	1.376756E+0	2.308570E+0	1.872208E+0
1.606267E+0	3.725231E+0	1.381293E+0	2.005137E+0	3.229148E+0	2.487499E+0	2.615352E+0	3.008618E+0	1.841002E+0	2.938645E+0	1.357360E+0	8.528649E-1	1.880583E+0	3.996175E+0	2.843851E+0	1.253770E+0	5.625279E-1	1.504948E+0	1.659790E+0	2.609175E+0	1.146327E+0	7.163629E-1	1.825449E+0	8.275967E-1	1.612408E+0	7.657053E-1	3.801697E+0	3.349565E+0	7.959407E-1	1.500803E+0	5.075805E+0	1.534077E+0	1.168579E+0	1.647413E+0	1.095135E+0	3.229922E+0	2.421554E+0	4.195020E+0	1.048509E+0	1.388726E+0	2.726409E+0	2.628744E+0	3.225125E+0	1.167522E+0	3.126793E+0	2.312345E+0	5.042067E+0	2.351545E+0	2.573055E+0	4.652615E+0	2.660341E+0
4.150607E+0	7.127869E+0	1.574787E+0	1.704276E+0	2.516236E+0	2.233045E+0	1.383439E+0	1.872574E+0	3.523866E+0	4.850690E+0	3.036172E+0	1.799748E+0	4.830700E-1	1.844077E+0	2.041069E+0	3.225114E+0	1.520758E+0	2.220948E+0	3.134202E+0	3.895524E+0	2.218120E+0	7.091830E-1	2.170147E+0	1.132569E+0	2.490551E+0	2.932053E+0	2.085475E+0	1.883830E+0	2.064102E+0	2.428788E+0	2.662591E+0	1.748769E+0	3.938977E+0	2.286950E+0	3.544948E-1	3.933357E+0	1.645785E+0	3.606575E+0	2.042270E+0	2.011496E-1	3.349359E+0	3.527877E+0	3.548387E+0	1.865247E+0	1.507365E+0	3.071302E+0	2.080674E+0	2.211583E+0	2.415274E+0	3.037998E+0	1.595516E+0
5.433572E+0	5.396872E+0	3.166395E+0	2.155389E+0	5.790502E-1	1.768391E+0	1.366445E+0	3.120041E+0	2.182518E+0	5.374433E+0	3.098349E+0	3.137047E+0	3.438365E+0	2.859595E+0	1.533432E+0	1.488950E+0	5.099241E-1	2.452498E+0	1.399974E+0	1.795104E+0	2.073199E+0	2.069032E+0	1.998495E+0	6.654908E-1	4.089365E+0	2.937845E+0	1.505405E+0	2.430599E+0	3.171840E+0	1.273974E-1	1.010239E+0	1.628091E+0	3.931757E+0	3.737661E+0	2.125068E+0	3.702002E+0	2.485983E+0	3.889318E+0	7.206181E-1	2.139395E+0	3.397536E+0	2.798030E+0	4.434376E+0	1.839825E+0	1.220850E+0	3.634754E+0	3.579778E+0	1.752421E+0	2.350517E+0	1.196092E+0	2.621252E+0
3.195616E+0	5.056838E-1	3.079601E+0	2.161785E+0	2.025717E+0	1.240317E+0	1.867293E+0	1.047617E+0	3.311220E+0	4.466740E+0	1.879444E+0	4.236525E+0	2.802974E+0	4.824752E+0	3.346493E+0	8.073640E-1	8.853547E-1	2.235315E+0	1.364450E+0	2.464091E+0	1.074148E+0	2.209032E+0	1.365329E+0	2.594048E+0	5.415167E+0	4.165615E-1	1.783791E+0	2.312181E+0	3.477824E+0	3.515156E+0	2.564872E+0	2.239798E+0	9.650903E-1	3.838806E+0	1.197268E+0	2.826691E+0	3.100051E+0	2.816900E+0	3.361907E+0	3.169406E+0	3.475939E+0	2.891173E+0	3.496999E+0	7.712994E-1	1.822720E+0	2.054869E+0	4.093635E+0	1.588461E+0	2.537433E+0	3.374502E+0	2.573955E+0
2.801534E+0	3.187207E+0	1.064294E+0	4.262064E-1	2.761533E+0	5.965284E-1	4.051209E+0	1.743439E+0	3.506519E+0	2.799184E+0	4.682085E-1	4.803775E+0	1.068802E+0	2.545244E+0	2.965506E+0	4.207184E-1	1.468869E+0	2.366432E+0	2.364753E+0	9.572783E-1	1.243960E+0	2.849865E+0	1.817154E+0	2.611215E+0	3.649905E+0	1.282364E+0	2.954200E+0	1.255439E+0	2.298351E+0	4.249652E+0	2.269372E+0	3.120072E+0	1.051404E+0	4.517042E+0	1.883390E+0	1.589413E+0	1.248348E+0	7.997851E-1	2.871104E+0	2.318364E+0	2.463042E+0	1.145091E+0	1.815323E+0	1.519622E+0	3.459485E-1	3.339509E+0	3.547175E+0	1.139685E+0	1.871207E+0	2.898299E+0	3.072447E+0
3.398501E+0	3.087892E+0	2.761164E+0	1.793210E+0	1.441927E+0	1.309907E+0	2.852956E+0	1.104979E+0	1.851537E+0	3.451330E+0	1.156069E+0	4.054608E+0	2.275053E+0	1.159540E+0	2.519290E+0	2.662289E+0	2.354381E+0	2.150346E+0	1.472743E+0	2.850511E+0	2.978818E+0	1.276578E+0	3.298267E-1	9.685832E-1	3.189019E-1	1.329866E+0	3.602620E+0	1.696594E+0	3.157861E+0	2.847351E+0	1.437373E+0	2.939052E+0	5.932450E-1	3.206327E+0	2.838462E+0	4.200106E+0	4.992025E-1	8.559472E-1	1.043767E+0	4.926037E-1	1.198879E+0	2.324002E+0	2.077311E+0	1.408977E+0	2.187454E+0	4.022322E+0	3.420726E+0	1.551960E+0	2.869993E+0	2.315281E+0	1.756905E+0
2.146567E+0	4.508530E-1	4.318064E+0	1.403325E+0	2.252508E+0	1.227922E+0	7.998396E-1	2.784507E+0	2.851482E-1	3.339905E+0	5.835370E-1	4.687111E-1	1.643675E+0	2.133649E+0	1.155361E+0	2.073070E+0	1.778941E+0	1.567745E+0	1.231773E+0	4.610344E+0	1.897508E+0	1.385684E+0	1.661773E+0	7.597384E-1	3.116763E+0	1.878922E+0	2.586653E+0	1.717533E+0	1.945291E+0	2.354261E+0	9.830011E-1	1.070869E+0	2.216000E+0	1.951454E+0	4.860371E-1	5.030225E+0	1.051135E+0	2.371710E+0	1.850219E+0	2.690297E+0	1.793703E+0	3.672300E+0	1.640233E+0	3.241035E+0	2.048155E+0	5.215727E+0	2.755866E+0	9.926585E-1	1.936344E+0	1.984221E+0	1.829138E+0
2.610073E+0	1.549145E+0	4.280450E+0	1.708567E+0	1.946892E+0	2.013601E+0	1.484272E+0	1.593814E-1	1.636558E+0	2.410944E+0	1.058312E+0	4.269167E+0	4.354823E+0	2.251091E+0	3.990728E+0	5.457964E-1	1.320870E+0	1.238757E+0	2.502825E+0	3.244109E+0	1.801223E+0	1.350828E+0	1.918903E+0	1.489898E+0	3.004125E+0	1.264857E+0	3.235175E+0	1.344421E+0	2.782244E+0	3.441193E+0	2.890995E+0	2.176582E+0	3.223101E+0	4.099987E+0	2.401382E+0	2.245878E+0	2.571610E+0	3.249776E+0	2.666749E+0	1.933990E+0	5.424326E+0	2.018301E+0	1.697966E+0	3.629556E+0	1.073875E+0	3.304543E+0	3.460835E+0	2.532856E+0	1.085128E+0	1.137896E+0	4.332149E+0
2.585761E+0	5.537862E-1	2.522456E+0	3.098415E+0	1.032507E+0	1.968806E+0	5.949491E-1	2.466738E+0	2.694889E+0	2.449958E+0	3.452066E-1	3.433955E+0	3.367518E+0	3.225282E+0	3.190716E+0	6.333267E-1	9.005694E-1	1.184559E+0	2.183116E+0	1.099626E+0	3.399616E+0	3.517663E+0	3.377304E+0	2.370070E+0	1.371422E+0	2.895343E+0	2.837667E+0	2.219413E+0	3.416800E+0	3.205850E+0	2.351873E+0	1.672176E+0	2.518264E+0	4.759623E+0	1.987750E+0	1.139996E+0	2.450881E+0	4.095345E+0	1.884559E+0	9.980871E-1	5.723522E+0	2.280450E+0	2.383523E+0	3.172423E+0	2.193519E+0	2.100588E+0	2.326126E+0	2.152452E+0	2.130672E+0	4.056004E-1	3.823155E+0
